property_id,city,area,road_width,distance_from_city,property_type,amenities,price,timestamp,latitude,longitude
PROP_004813,hyderabad,2728,20,38,residential,"hospital,mall,school",28352700,2024-01-01T00:00:00,12.453919162080618,81.771914500523
PROP_004814,bangalore,964,40,15,residential,"pool,mall,gym",16191506,2024-01-01T00:00:00,15.302869325493953,80.82320685714994
PROP_004815,bangalore,3168,60,21,commercial,"security,pool,park,mall",54663230,2024-01-01T00:00:00,12.558204821197654,72.32139063203435
PROP_004816,chennai,2432,30,3,residential,"metro,gym",23086044,2024-01-01T00:00:00,7.294450909951022,76.0887938901569
PROP_004817,delhi,2306,40,21,industrial,"park,pool,security,school",23223124,2024-01-01T00:00:00,16.2802666461006,74.73549975960195
PROP_004818,ahmedabad,3746,60,20,residential,"security,pool",37584933,2024-01-01T00:00:00,8.918055966332101,79.70189563869111
PROP_004819,bangalore,2445,60,9,residential,"metro,school,gym,hospital",44667152,2024-01-01T00:00:00,10.191335635353061,72.11700736928185
PROP_004820,ahmedabad,2807,40,28,residential,,22548378,2024-01-01T00:00:00,11.961696994770794,74.66644617940895
PROP_004821,ahmedabad,4508,60,1,commercial,"park,mall,hospital,school",83790270,2024-01-01T00:00:00,9.22038423189573,74.64495984270543
PROP_004822,mumbai,4472,30,14,industrial,park,54755326,2024-01-01T00:00:00,12.056355220792529,75.80061229432658
PROP_004823,bangalore,4557,20,47,industrial,"metro,park",36566752,2024-01-01T00:00:00,14.363781068658044,74.68575353794606
PROP_004824,hyderabad,2596,60,40,commercial,security,37215080,2024-01-01T00:00:00,11.757375949605297,77.61887838999215
PROP_004825,pune,1059,30,16,industrial,"school,park",6944044,2024-01-01T00:00:00,9.465030095098065,72.04569169619285
PROP_004826,ahmedabad,1591,30,16,industrial,security,11657865,2024-01-01T00:00:00,9.106534033381879,78.79442601551003
PROP_004827,kolkata,1630,60,9,residential,park,13899839,2024-01-01T00:00:00,12.48358506442198,74.72886815775134
PROP_004828,kolkata,2055,60,33,residential,,10806337,2024-01-01T00:00:00,16.18271433344946,72.48382659188965
PROP_004829,hyderabad,2324,40,30,industrial,"security,mall",20509335,2024-01-01T00:00:00,11.472937117298502,75.7397409339687
PROP_004830,bangalore,1834,20,10,commercial,"hospital,metro,park,security",42401339,2024-01-01T00:00:00,7.403355836868432,81.23816583431662
PROP_004831,chennai,908,40,31,industrial,"pool,security,park",6978654,2024-01-01T00:00:00,13.804628798463545,74.86451581916667
PROP_004832,chennai,3146,60,34,commercial,"metro,school",37569937,2024-01-01T00:00:00,12.61542630263683,77.2651766163055
PROP_004833,delhi,2860,60,37,commercial,gym,40086180,2024-01-01T00:00:00,7.627866072365889,73.72556286397169
PROP_004834,kolkata,3267,40,24,industrial,"mall,pool",19538813,2024-01-01T00:00:00,16.263191312514607,79.93384614987399
PROP_004835,chennai,2593,60,15,residential,"hospital,pool,gym",24781624,2024-01-01T00:00:00,9.145683819874868,75.96658978681806
PROP_004836,hyderabad,3225,60,19,commercial,"metro,school",61104601,2024-01-01T00:00:00,10.517804788165067,80.20524372855122
PROP_004837,delhi,3638,20,15,commercial,pool,51627112,2024-01-01T00:00:00,11.07949164339207,72.00659463943089
PROP_004838,bangalore,1286,30,18,commercial,"mall,metro,park,security",22578167,2024-01-01T00:00:00,11.729397403385379,76.45900025657879
PROP_004839,delhi,2263,40,7,industrial,"gym,security,metro,mall",31122985,2024-01-01T00:00:00,8.147373012613233,73.24099410013538
PROP_004840,chennai,2310,60,42,residential,"hospital,mall",17197213,2024-01-01T00:00:00,8.039537337465548,77.71297518911943
PROP_004841,chennai,4149,40,30,residential,"school,security,mall",33083464,2024-01-01T00:00:00,15.294706829237663,80.36679576147603
PROP_004842,delhi,2738,20,22,residential,,32305915,2024-01-01T00:00:00,11.13730348819791,78.30892427106285
PROP_004843,mumbai,3610,40,44,industrial,"security,school,park,hospital",38697995,2024-01-01T00:00:00,9.774010449827747,81.58362823217675
PROP_004844,kolkata,3681,20,45,residential,"school,security",24556820,2024-01-01T00:00:00,7.5034890451976715,77.07866422510646
PROP_004845,hyderabad,2066,20,23,residential,"pool,park,security",25407452,2024-01-01T00:00:00,12.562912047150244,75.46753042849318
PROP_004846,delhi,2961,40,24,industrial,,25461121,2024-01-01T00:00:00,11.257425621493132,78.86962086269965
PROP_004847,bangalore,868,60,19,industrial,school,10585569,2024-01-01T00:00:00,12.970601411466546,80.2643102275787
PROP_004848,pune,4996,30,18,industrial,"hospital,school,security,mall",40068203,2024-01-01T00:00:00,11.481138955960782,78.77913760240969
PROP_004849,hyderabad,4679,30,23,commercial,"school,park",76922491,2024-01-01T00:00:00,9.171290353153966,74.91212654245322
PROP_004850,pune,3180,60,23,commercial,"hospital,gym,security",42036786,2024-01-01T00:00:00,9.882828661297712,72.97806837547539
PROP_004851,bangalore,595,40,4,residential,"school,park,mall,metro",12932848,2024-01-01T00:00:00,14.641254498058956,73.13187822221856
PROP_004852,kolkata,3407,40,3,commercial,"security,pool",46553925,2024-01-01T00:00:00,12.32642452915631,75.11829120196998
PROP_004853,bangalore,2765,40,38,residential,"park,security,gym",40286272,2024-01-01T00:00:00,15.465800119277592,74.64768438280659
PROP_004854,kolkata,3671,30,24,residential,"security,park,gym",31312514,2024-01-01T00:00:00,10.960157569336838,78.45716253425627
PROP_004855,pune,1709,60,40,industrial,"security,hospital,mall",14168870,2024-01-01T00:00:00,13.018777892948117,72.50127382957707
PROP_004856,chennai,2419,30,32,industrial,"park,pool",16712227,2024-01-01T00:00:00,16.60470958916885,80.14372040216168
PROP_004857,chennai,3114,40,4,industrial,"school,hospital,metro",37506765,2024-01-01T00:00:00,12.526935090528085,77.55347945136383
PROP_004858,pune,4332,30,24,industrial,,28047557,2024-01-01T00:00:00,15.287736100628432,78.78776901414918
PROP_004859,chennai,4242,20,48,industrial,"pool,hospital,park",32744034,2024-01-01T00:00:00,15.793357247992715,78.14035014601421
PROP_004860,mumbai,1969,20,8,commercial,"gym,school",44775264,2024-01-01T00:00:00,7.193707964323813,75.93084098949002
PROP_004861,delhi,2707,30,12,industrial,"hospital,mall,pool",23322299,2024-01-01T00:00:00,8.80475414673997,80.32510994355678
PROP_004862,pune,1562,40,33,residential,metro,11174137,2024-01-01T00:00:00,7.683463020916507,79.7655092164023
PROP_004863,mumbai,1704,20,7,commercial,,29362642,2024-01-01T00:00:00,8.016231262007704,81.84814431994008
PROP_004864,bangalore,1172,40,6,commercial,"gym,hospital,pool,mall",26161405,2024-01-01T00:00:00,14.66964226203733,76.8457262243928
PROP_004865,mumbai,2657,60,45,residential,"pool,mall,school",42783273,2024-01-01T00:00:00,8.830132091297285,79.54793057701625
PROP_004866,bangalore,2105,20,39,industrial,,17385512,2024-01-01T00:00:00,7.121881318396182,78.61126405169693
PROP_004867,mumbai,2126,30,41,residential,hospital,25637395,2024-01-01T00:00:00,14.709748942075883,79.12683540578635
PROP_004868,pune,1143,20,11,residential,"pool,mall,school,security",9537259,2024-01-01T00:00:00,11.035198194639964,74.77998913460996
PROP_004869,hyderabad,1020,30,48,industrial,"gym,park,school,metro",9969348,2024-01-01T00:00:00,10.135211700211748,75.2905461511334
PROP_004870,chennai,4914,20,35,residential,"pool,mall,metro",47985382,2024-01-01T00:00:00,9.035048427318507,80.5760820569052
PROP_004871,mumbai,4358,60,48,commercial,security,86381152,2024-01-01T00:00:00,9.562267214892316,75.48536996990278
PROP_004872,delhi,984,20,23,commercial,"mall,school",13150331,2024-01-01T00:00:00,15.763973937795889,76.80162790909996
PROP_004873,ahmedabad,2130,40,38,commercial,"hospital,pool",22729398,2024-01-01T00:00:00,14.588053751259428,77.85072151569115
PROP_004874,hyderabad,2579,60,46,residential,"hospital,pool",25096972,2024-01-01T00:00:00,10.17934595154278,74.38638749555281
PROP_004875,ahmedabad,4518,40,33,industrial,metro,22598658,2024-01-01T00:00:00,8.445290640648242,73.98528756379345
PROP_004876,ahmedabad,2243,30,15,industrial,"gym,pool,school,metro",17629726,2024-01-01T00:00:00,14.947192056552076,78.0480794884463
PROP_004877,pune,534,40,35,industrial,"park,hospital,mall,pool",4866008,2024-01-01T00:00:00,10.238416786442443,74.19434316895133
PROP_004878,ahmedabad,1097,20,2,commercial,"security,hospital,mall",14654613,2024-01-01T00:00:00,8.342929005722667,78.51274566061804
PROP_004879,kolkata,2572,60,39,industrial,"security,hospital",16677226,2024-01-01T00:00:00,14.927140468480504,79.57500864629054
PROP_004880,chennai,1810,30,36,industrial,,13019243,2024-01-01T00:00:00,11.92703826817554,81.39254854270877
PROP_004881,ahmedabad,1905,30,13,commercial,"security,pool,gym",23963143,2024-01-01T00:00:00,14.99426104675694,80.11579008742564
PROP_004882,ahmedabad,3213,60,33,residential,,21739440,2024-01-01T00:00:00,13.629911971389483,77.92538150729945
PROP_004883,delhi,3925,30,2,residential,"park,gym",46499737,2024-01-01T00:00:00,8.3121142528066,81.29537386762911
PROP_004884,mumbai,3744,30,2,residential,"park,security,metro,pool",79820922,2024-01-01T00:00:00,12.067543544778218,78.09447317771351
PROP_004885,hyderabad,1140,40,25,residential,,11280599,2024-01-01T00:00:00,14.14051954209408,75.61583471552505
PROP_004886,pune,1558,40,33,commercial,,14807897,2024-01-01T00:00:00,12.31670257888869,72.994631981543
PROP_004887,delhi,922,30,14,residential,pool,10818009,2024-01-01T00:00:00,16.49236812935913,75.89180011044616
PROP_004888,delhi,3795,20,35,commercial,,52376942,2024-01-01T00:00:00,15.270980952468642,80.36275351447816
PROP_004889,kolkata,3577,40,40,commercial,,27316225,2024-01-01T00:00:00,11.436324385968295,76.2210557628127
PROP_004890,chennai,3544,40,27,commercial,"school,park,security",55143224,2024-01-01T00:00:00,9.29794417370428,81.64955532736586
PROP_004891,bangalore,4489,30,32,industrial,,44355606,2024-01-01T00:00:00,8.692234425177459,76.81727135738497
PROP_004892,kolkata,2376,40,31,residential,"metro,hospital,gym,security",17209641,2024-01-01T00:00:00,9.33600874652994,80.75110586004548
PROP_004893,hyderabad,1280,30,43,commercial,"gym,security,park,pool",22670917,2024-01-01T00:00:00,12.638790114784856,76.78546688725515
PROP_004894,delhi,4639,30,39,industrial,"hospital,metro,pool",40975354,2024-01-01T00:00:00,14.037268231007593,73.34969336064793
PROP_004895,chennai,4615,40,40,commercial,,49596213,2024-01-01T00:00:00,9.753363872405124,78.40067014760042
PROP_004896,hyderabad,1516,60,24,industrial,mall,11514254,2024-01-01T00:00:00,12.516672007719883,74.0987847798019
PROP_004897,kolkata,4011,20,1,residential,hospital,26512564,2024-01-01T00:00:00,7.154196185342643,76.07577306212211
PROP_004898,kolkata,2418,30,48,residential,"pool,security,metro,school",20368788,2024-01-01T00:00:00,13.12704833669632,76.97723452755618
PROP_004899,mumbai,2236,30,3,commercial,"mall,metro,school,park",68491784,2024-01-01T00:00:00,12.35850677660174,76.78520947955445
PROP_004900,kolkata,4185,40,45,residential,hospital,31557365,2024-01-01T00:00:00,13.182549711256879,77.55579192708116
PROP_004901,chennai,2463,20,7,industrial,"gym,school,security,metro",21452558,2024-01-01T00:00:00,9.352904049283392,79.99063547591341
PROP_004902,mumbai,2761,20,17,industrial,"mall,park,hospital,school",28742594,2024-01-01T00:00:00,12.851167586812654,76.03903113783743
PROP_004903,hyderabad,630,20,18,industrial,gym,4275193,2024-01-01T00:00:00,11.426117108340629,76.25433314029047
PROP_004904,pune,1405,30,33,residential,pool,11611396,2024-01-01T00:00:00,8.404240632854062,72.6481396637006
PROP_004905,hyderabad,4151,60,3,industrial,"pool,mall",51220693,2024-01-01T00:00:00,11.277134911966751,75.70224193403271
PROP_004906,hyderabad,3669,60,3,industrial,"park,gym,school",37156663,2024-01-01T00:00:00,15.05707538207898,77.58834819683028
PROP_004907,hyderabad,1364,60,23,industrial,"mall,school,security,pool",11331884,2024-01-01T00:00:00,10.24524006755394,77.4978191269331
PROP_004908,kolkata,1580,20,46,industrial,park,6592683,2024-01-01T00:00:00,10.429659067087128,75.01218883588203
PROP_004909,ahmedabad,663,40,11,commercial,,7679285,2024-01-01T00:00:00,9.001239604656265,78.1369383732592
PROP_004910,hyderabad,2351,40,46,industrial,"metro,mall,pool",19470364,2024-01-01T00:00:00,9.820250648969102,74.92108450612298
PROP_004911,mumbai,1407,20,4,industrial,,18841556,2024-01-01T00:00:00,16.11941437727074,75.87212735939289
PROP_004912,chennai,1074,20,45,commercial,,8876385,2024-01-01T00:00:00,12.480633765543928,75.57349139168787
PROP_004913,ahmedabad,1151,30,33,industrial,,6979940,2024-01-01T00:00:00,14.555555631130071,72.907086244053
PROP_004914,ahmedabad,4302,20,2,residential,"mall,metro,security,gym",42978100,2024-01-01T00:00:00,16.22972895910881,77.50241953030114
PROP_004915,mumbai,3353,60,23,commercial,,70429613,2024-01-01T00:00:00,12.031938150882052,81.39632896462419
PROP_004916,chennai,592,30,40,commercial,park,6334840,2024-01-01T00:00:00,12.583221693872055,76.3202571716872
PROP_004917,hyderabad,4000,60,2,industrial,"security,school",39809768,2024-01-01T00:00:00,11.207477023612077,72.81931102626466
PROP_004918,bangalore,1282,40,33,residential,"mall,school",17373118,2024-01-01T00:00:00,7.706828218410914,78.45207137707064
PROP_004919,chennai,3303,30,2,commercial,"hospital,metro,pool,school",63073091,2024-01-01T00:00:00,16.424887457158547,77.81132498143111
PROP_004920,hyderabad,650,60,38,industrial,"gym,metro",5241524,2024-01-01T00:00:00,10.32582446511565,72.93127493117873
PROP_004921,pune,2142,60,39,industrial,"pool,metro,mall",16019222,2024-01-01T00:00:00,8.811353598983064,81.82027412056183
PROP_004922,hyderabad,4112,60,15,commercial,,48832689,2024-01-01T00:00:00,16.594157167111227,79.94434068097071
PROP_004923,bangalore,1020,60,34,industrial,hospital,8412778,2024-01-01T00:00:00,11.749669001806131,79.61455331203473
PROP_004924,chennai,1442,40,12,residential,,11459450,2024-01-01T00:00:00,7.469908309902128,76.26878036226191
PROP_004925,bangalore,1136,30,41,commercial,"school,security,pool,park",19495398,2024-01-01T00:00:00,12.913577296340026,78.4914174218103
PROP_004926,chennai,4095,60,11,industrial,"security,metro",39349941,2024-01-01T00:00:00,8.21336168738787,77.41191626384436
PROP_004927,chennai,2423,20,20,industrial,"hospital,school,pool",16536924,2024-01-01T00:00:00,13.11869799000739,79.75105080580363
PROP_004928,ahmedabad,3214,30,3,residential,"security,metro,school,mall",29707415,2024-01-01T00:00:00,16.45533135171516,76.23935653365902
PROP_004929,delhi,4263,30,21,commercial,"security,school,pool,metro",71222619,2024-01-01T00:00:00,12.896083867339158,79.60148441202868
PROP_004930,ahmedabad,1939,40,19,residential,"gym,security,metro,hospital",18015535,2024-01-01T00:00:00,14.710920738002232,75.23240660097599
PROP_004931,chennai,2148,30,15,industrial,,13682163,2024-01-01T00:00:00,10.276082062077956,77.96210699856178
PROP_004932,ahmedabad,1697,30,3,residential,pool,15268375,2024-01-01T00:00:00,11.886256665033851,79.91643336534516
PROP_004933,bangalore,2086,60,24,commercial,,43595573,2024-01-01T00:00:00,12.128596094148573,79.94462019459645
PROP_004934,hyderabad,4816,40,9,industrial,,44937697,2024-01-01T00:00:00,16.240543606813105,79.56532464502061
PROP_004935,chennai,2298,20,33,commercial,"security,school,park,hospital",26616638,2024-01-01T00:00:00,12.90306550342294,80.92919007165038
PROP_004936,mumbai,2722,40,17,commercial,"pool,school,metro,security",60507460,2024-01-01T00:00:00,14.703039569468721,73.90825356407416
PROP_004937,ahmedabad,2605,20,45,residential,gym,16371963,2024-01-01T00:00:00,10.164305045259807,72.30352208107246
PROP_004938,kolkata,2309,30,18,commercial,"hospital,park,gym,mall",29521174,2024-01-01T00:00:00,9.060409896844478,73.20997976723021
PROP_004939,pune,3392,60,37,industrial,"gym,pool,metro,hospital",28595741,2024-01-01T00:00:00,8.888878803457125,72.20739878014857
PROP_004940,chennai,3937,30,40,industrial,hospital,24782050,2024-01-01T00:00:00,7.556773366850231,73.10091592363037
PROP_004941,chennai,750,40,38,residential,"security,park",6529173,2024-01-01T00:00:00,8.101071984234752,74.00254690318533
PROP_004942,kolkata,1729,30,34,commercial,,13417498,2024-01-01T00:00:00,12.045418725782456,76.7905729192971
PROP_004943,kolkata,3197,30,48,residential,school,16564457,2024-01-01T00:00:00,15.828707026375817,80.06927146772212
PROP_004944,kolkata,4439,30,31,industrial,"pool,mall",22389041,2024-01-01T00:00:00,8.83174197599385,79.20295444263091
PROP_004945,bangalore,2236,20,28,industrial,,18679044,2024-01-01T00:00:00,8.782097984331172,76.75006841734167
PROP_004946,hyderabad,3196,20,9,residential,"mall,metro",37500803,2024-01-01T00:00:00,11.119587894629994,78.18309268733226
PROP_004947,kolkata,1600,40,1,residential,,13982217,2024-01-01T00:00:00,13.587729601677271,80.88993046225124
PROP_004948,delhi,841,40,49,commercial,,12189835,2024-01-01T00:00:00,14.533781792615347,79.96813834323072
PROP_004949,bangalore,1085,30,47,commercial,hospital,17468846,2024-01-01T00:00:00,8.577666038466527,72.40591567724275
PROP_004950,mumbai,3340,60,24,industrial,park,39667553,2024-01-01T00:00:00,8.064416756382593,80.27765205164006
PROP_004951,hyderabad,4195,40,11,industrial,"security,mall,hospital,pool",44222120,2024-01-01T00:00:00,8.639433497974391,76.6480711963318
PROP_004952,mumbai,4501,40,16,industrial,"metro,hospital,mall",66510920,2024-01-01T00:00:00,14.840683397201198,72.6845756989164
PROP_004953,hyderabad,3561,40,11,industrial,"park,hospital",26046240,2024-01-01T00:00:00,13.661408044868635,74.99928279170993
PROP_004954,kolkata,2979,60,22,industrial,"gym,mall,park",21000389,2024-01-01T00:00:00,11.295718643596935,78.3052958108446
PROP_004955,hyderabad,2854,30,35,commercial,"security,pool,metro,park",36289757,2024-01-01T00:00:00,14.5286679332096,78.48469935910708
PROP_004956,mumbai,1352,60,40,residential,"school,metro",20643755,2024-01-01T00:00:00,16.81594682236466,81.40687350179297
PROP_004957,hyderabad,2752,20,20,commercial,"pool,mall,school",37940603,2024-01-01T00:00:00,7.1464854019363795,77.09313284873654
PROP_004958,bangalore,4973,40,14,industrial,school,47608359,2024-01-01T00:00:00,15.414895398956311,77.57025140706821
PROP_004959,pune,3403,30,21,industrial,"hospital,park,security,metro",24011693,2024-01-01T00:00:00,9.437237061827453,74.77825086040232
PROP_004960,hyderabad,3794,40,1,residential,"school,pool",60945841,2024-01-01T00:00:00,16.203805374212664,79.43202127706375
PROP_004961,kolkata,4324,30,36,industrial,"pool,security",22265137,2024-01-01T00:00:00,11.544848574871812,73.77869988869728
PROP_004962,hyderabad,1742,20,18,commercial,gym,23821398,2024-01-01T00:00:00,13.358305887325571,74.02064049697313
PROP_004963,mumbai,845,20,32,residential,"park,mall,security,pool",12530979,2024-01-01T00:00:00,10.109982179441635,77.24553391531516
PROP_004964,mumbai,3352,60,19,residential,"gym,park",48278661,2024-01-01T00:00:00,12.910675125809927,75.23325542655375
PROP_004965,chennai,2223,20,5,industrial,,14202299,2024-01-01T00:00:00,7.102050251488659,79.22219771900903
PROP_004966,delhi,2139,20,45,commercial,"gym,park",31657749,2024-01-01T00:00:00,13.531763668355127,74.22701630088895
PROP_004967,mumbai,1620,20,49,industrial,"metro,gym,security",14108509,2024-01-01T00:00:00,13.112880096880582,79.06271975008602
PROP_004968,kolkata,4985,60,12,industrial,"pool,security,park",26862900,2024-01-01T00:00:00,12.842482379180547,72.85429868764147
PROP_004969,pune,2043,20,43,commercial,"gym,park,security,hospital",21718441,2024-01-01T00:00:00,9.155560912784184,74.81880563380976
PROP_004970,delhi,4979,40,6,industrial,gym,51656128,2024-01-01T00:00:00,15.508306521195939,74.79036989965107
PROP_004971,hyderabad,1051,30,34,residential,,10468651,2024-01-01T00:00:00,14.874043836148989,76.54421414510506
PROP_004972,chennai,3448,30,48,residential,"park,pool,security,school",29391826,2024-01-01T00:00:00,9.420882628660596,72.02473543537138
PROP_004973,ahmedabad,1909,60,38,commercial,"metro,security,gym",24082786,2024-01-01T00:00:00,11.729742202541651,73.5219714256388
PROP_004974,pune,4309,60,11,commercial,,53691658,2024-01-01T00:00:00,16.70424667850147,79.38792545375128
PROP_004975,pune,4547,30,31,industrial,,25173082,2024-01-01T00:00:00,9.176388519599362,73.72896859065453
PROP_004976,pune,1804,20,46,industrial,"gym,pool,security,park",11084795,2024-01-01T00:00:00,15.326768619016992,81.68107892024196
PROP_004977,pune,1567,40,19,residential,"mall,school,pool",18707807,2024-01-01T00:00:00,13.666234452548965,77.52226232739355
PROP_004978,chennai,2421,60,31,residential,"mall,hospital,gym",24267580,2024-01-01T00:00:00,12.033879797216263,74.58532809314296
PROP_004979,chennai,1319,40,45,industrial,,9910942,2024-01-01T00:00:00,14.337852916646517,77.9423834274482
PROP_004980,chennai,4033,40,39,commercial,,46541230,2024-01-01T00:00:00,13.864225508144289,80.3217749008864
PROP_004981,delhi,2557,40,10,residential,"metro,security,park",39236755,2024-01-01T00:00:00,8.085663936544995,80.21520632096903
PROP_004982,mumbai,562,60,13,commercial,,10403042,2024-01-01T00:00:00,15.614941720435258,75.5463436449337
PROP_004983,hyderabad,2243,20,6,commercial,"park,security,pool,gym",33852646,2024-01-01T00:00:00,11.390440260494836,73.72789204566729
PROP_004984,chennai,4766,30,19,industrial,,28879900,2024-01-01T00:00:00,12.344291408327114,80.15792345739149
PROP_004985,pune,4124,40,38,commercial,,40311433,2024-01-01T00:00:00,15.028152834727315,79.83744447564968
PROP_004986,mumbai,4924,20,47,industrial,"pool,park,security",45829504,2024-01-01T00:00:00,7.077251750206601,76.23227331822943
PROP_004987,kolkata,585,60,46,industrial,school,3623201,2024-01-01T00:00:00,14.019197229389729,77.44896831932988
PROP_004988,delhi,2235,40,19,residential,"pool,hospital,security,school",33477322,2024-01-01T00:00:00,10.547072396022138,80.74047687546579
PROP_004989,pune,1118,60,49,commercial,"security,metro",14719179,2024-01-01T00:00:00,12.772119283613812,73.88231837773642
PROP_004990,kolkata,3112,40,14,commercial,"pool,metro,school,mall",34834900,2024-01-01T00:00:00,14.859725518735306,75.8785634718961
PROP_004991,kolkata,3226,20,41,commercial,"gym,pool,metro",28391167,2024-01-01T00:00:00,8.558585812444766,78.04682170653275
PROP_004992,pune,4704,20,8,residential,"security,metro,gym",38159541,2024-01-01T00:00:00,8.444806084113353,77.34064223608642
PROP_004993,chennai,762,30,40,residential,,7000222,2024-01-01T00:00:00,13.215860213445481,79.75647625973076
PROP_004994,kolkata,2479,30,26,commercial,"gym,metro,security,mall",21671915,2024-01-01T00:00:00,16.161917403126616,72.02754532941192
PROP_004995,pune,1656,20,21,industrial,"hospital,school,metro,mall",11540703,2024-01-01T00:00:00,10.720797690916113,72.55899470252876
PROP_004996,pune,4725,60,13,commercial,"park,mall",62334065,2024-01-01T00:00:00,8.272822518804576,81.8630017694474
PROP_004997,mumbai,2656,60,42,industrial,"gym,school,security,metro",25492270,2024-01-01T00:00:00,10.199463251835633,76.57193922578024
PROP_004998,chennai,3331,30,42,industrial,,21851671,2024-01-01T00:00:00,7.934200975346449,81.13135603716857
PROP_004999,ahmedabad,2879,30,34,industrial,"metro,mall",19192162,2024-01-01T00:00:00,10.859395479638698,74.09629811298755
PROP_005000,bangalore,4373,40,31,commercial,"pool,mall,gym",94371577,2024-01-01T00:00:00,12.428071794385062,72.19727166985385
PROP_005001,ahmedabad,2499,40,23,residential,"pool,school,metro,mall",19770576,2024-01-01T00:00:00,8.770147816116602,74.84508285809666
PROP_005002,mumbai,1220,20,26,residential,"security,mall,park,gym",18578431,2024-01-01T00:00:00,9.317342846184447,78.68677536431808
PROP_005003,ahmedabad,1318,20,22,industrial,hospital,6869361,2024-01-01T00:00:00,15.580690517191213,74.75191588981609
PROP_005004,delhi,2427,30,34,industrial,"mall,metro,security",23877615,2024-01-01T00:00:00,15.915112545312555,72.8703098758689
PROP_005005,delhi,2116,60,13,commercial,"security,school,mall,park",41234193,2024-01-01T00:00:00,13.235595196178519,79.91091795799629
PROP_005006,bangalore,2443,30,16,commercial,"gym,park,hospital,mall",50798100,2024-01-01T00:00:00,7.464004223429857,73.87390509288949
PROP_005007,mumbai,2736,60,16,commercial,,49793780,2024-01-01T00:00:00,9.587034130508934,78.34657211504128
PROP_005008,ahmedabad,2865,40,18,residential,"metro,pool,park,hospital",32033657,2024-01-01T00:00:00,15.518046221439484,81.33856418494759
PROP_005009,mumbai,711,20,33,residential,,7349808,2024-01-01T00:00:00,13.63292140218552,76.3874498657549
PROP_005010,chennai,2650,20,25,residential,,17171863,2024-01-01T00:00:00,14.783271565368834,77.83569074738891
PROP_005011,ahmedabad,3435,20,10,industrial,gym,20808555,2024-01-01T00:00:00,7.785557916951602,80.34934083808884
PROP_005012,kolkata,4643,20,39,residential,"mall,park,pool",31189115,2024-01-01T00:00:00,8.071151178217756,75.23087769989095
PROP_005013,mumbai,1236,30,29,industrial,"park,school,metro,mall",16907365,2024-01-01T00:00:00,7.439820545334798,72.88152877727896
PROP_005014,hyderabad,2047,60,7,residential,"security,mall",28429869,2024-01-01T00:00:00,13.60825136021508,81.04409418631022
PROP_005015,kolkata,2129,20,5,commercial,park,18201033,2024-01-01T00:00:00,7.997163506761042,73.77577541642555
PROP_005016,hyderabad,1228,40,49,industrial,,7978886,2024-01-01T00:00:00,12.782135095231155,75.20778013670154
PROP_005017,delhi,1452,30,44,residential,"park,metro,gym,school",14246854,2024-01-01T00:00:00,9.835269775616496,74.97522757873733
PROP_005018,delhi,2973,20,40,commercial,"park,pool,mall",38908413,2024-01-01T00:00:00,11.218829755423855,77.25476728300215
PROP_005019,pune,1850,40,31,industrial,"security,mall",15470581,2024-01-01T00:00:00,11.68831314598046,78.69271398244432
PROP_005020,delhi,4604,30,37,commercial,,54948107,2024-01-01T00:00:00,11.066803321756625,76.57736027898103
PROP_005021,ahmedabad,2392,20,3,industrial,"park,metro",15493324,2024-01-01T00:00:00,12.338353163849774,81.49929697677031
PROP_005022,ahmedabad,3755,30,16,commercial,,35672197,2024-01-01T00:00:00,13.510245016404383,76.27531118693987
PROP_005023,ahmedabad,4518,20,31,commercial,"gym,park,security",38886841,2024-01-01T00:00:00,10.112611477918271,76.81868511366038
PROP_005024,mumbai,1948,20,17,industrial,"pool,park,hospital,school",17974914,2024-01-01T00:00:00,15.037978957268745,80.5485473621145
PROP_005025,pune,517,40,18,commercial,mall,7612611,2024-01-01T00:00:00,12.551394107627951,77.33033439104952
PROP_005026,bangalore,1074,30,9,residential,pool,12941029,2024-01-01T00:00:00,9.130153060729466,80.02624344218353
PROP_005027,hyderabad,2669,30,29,residential,"pool,hospital",24834170,2024-01-01T00:00:00,16.0426542517976,72.44042936213913
PROP_005028,mumbai,1080,30,42,residential,"hospital,mall",16742871,2024-01-01T00:00:00,9.717864486622776,78.21209111681713
PROP_005029,delhi,2166,30,1,commercial,"security,metro,hospital,pool",49775386,2024-01-01T00:00:00,11.93156502672821,80.35086456328058
PROP_005030,hyderabad,4794,60,36,commercial,"park,mall",58960967,2024-01-01T00:00:00,9.977143345491859,80.50596242801227
PROP_005031,kolkata,798,40,22,commercial,"gym,park",7858405,2024-01-01T00:00:00,9.43033553670387,78.95704710046121
PROP_005032,pune,3423,60,41,commercial,,41052271,2024-01-01T00:00:00,11.393019966692437,74.85520075065185
PROP_005033,chennai,3940,30,46,industrial,pool,30645159,2024-01-01T00:00:00,7.337250385167086,75.5181071984605
PROP_005034,mumbai,514,60,3,commercial,"school,park",11599240,2024-01-01T00:00:00,7.582355912906005,81.79905493200488
PROP_005035,chennai,4751,30,21,residential,"pool,school",50897643,2024-01-01T00:00:00,9.067756981479018,74.92171671907474
PROP_005036,mumbai,2573,20,43,residential,"security,pool",29709146,2024-01-01T00:00:00,14.442495797272173,73.82300266589122
PROP_005037,pune,1846,30,9,residential,"school,security,park",19593746,2024-01-01T00:00:00,7.783694539256344,74.63520268422924
